fips,county,year,population,x18,x65_and_over,african_american,american_indian_alaskan_native,asian,native_hawaiian_other_pacific_islander,hispanic,percent_not_proficient_in_english,female,rural,diabetes,physical_inactivity.x,percent_high_housing_costs,percent_free_lunch,percent_drive_alone,percent_diabetic,percent_illiterate,zip_codes_with_healthy_foods,number_zip_codes.x,percent_healthy_foods,percent_park_access,percent_food_insecure,number_limited_access.x,percent_limited_access.x,percent_asian,number_food_insecure,percent_frequent_physical_distress,percent_frequent_mental_distress,percent_insufficient_sleep,segregation_index,segregation_index_2,percent_free_or_reduced_lunch,percent_limited_access_to_healthy_foods,deaths,ypll_rate,percent_fair_poor,physically_unhealthy_days,mentally_unhealthy_days,percent_lbw,percent_smokers,percent_obese,percent_excessive_drinking,sti_cases,rates_per_100_000,teen_births,percent_uninsured,pcp_no,no_of_medicare_enrollees,acsc_rate,percent_hb_a1c,mammography_rate,afgr,psed,percent_unemployed,percent_children_in_poverty,percent_no_social_emotional_support,percent_single_parent_households,violent_crimes,pm_days,ozone_days,zip_codes_with_healthy_food,number_zip_codes.y,percent_healthy_food,rec_facs,rec_fac_rate,physical_inactivity.y,motor_vehicle_deaths,number_pcp,number_medicare_enrollees,number_diabetics,number_households,number_limited_access.y,percent_limited_access.y,number_fast_foods,percent_fast_foods,live_births,percent_physically_inactive,dentist_ratio,percent_mammography,percent_some_college,annual_violent_crimes,average_daily_pm25,percent_pop_in_viol,number_rec_facilities,rec_facility_rate,food_environment_index,percent_with_access,percent_alcohol_impaired,mhp_ratio,graduation_rate,injury_deaths,number_household_with_severe_problems,percent_severe_housing_problems,number_deaths,number_live_births,number_primary_care_physicians,number_mental_health_providers,preventable_hosp_rate,percent_receiving_hb_a1c,number_associations,number_violent_crimes,number_injury_deaths,presence_of_violation
51041,Chesterfield,2020,348556,NA,NA,NA,NA,NA,NA,NA,2.3635070749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,22840.322841,NA,3.7176235669,28830,10.254513014,10.705148205,37.953680156,35.826001384,30.753149658,NA,NA,3655,6397.3171379,NA,NA,NA,NA,15.084343506,NA,17.833890106,1676,NA,NA,8.9753356659,NA,NA,NA,NA,NA,NA,NA,2.9164904519,9.9,NA,28.785501625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80947,NA,NA,NA,NA,NA,23.6,1330:1,NA,71.003639418,NA,9.3,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,11.903960979,NA,NA,301,573,NA,NA,293,NA,1118,NA
51043,Clarke,2020,14523,NA,NA,NA,NA,NA,NA,NA,0.6790799562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,40.244710396,NA,1.4735247538,1130,10.018681897,11.355412923,32.172725538,24.296563682,22.049665565,NA,NA,192,7437.4426233,NA,NA,NA,NA,15.262594523,NA,17.427594364,29,NA,NA,11.333391319,NA,NA,NA,NA,NA,NA,NA,2.8628230616,8,NA,32.87037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2808,NA,NA,NA,NA,NA,20.8,2905:1,NA,66.147719044,NA,9,NA,NA,NA,9.2,NA,NA,NA,NA,NA,NA,17.262969589,NA,NA,7,8,NA,NA,24,NA,68,NA
51045,Craig,2020,5064,NA,NA,NA,NA,NA,NA,NA,0.0615763547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,222.26960748,NA,0.1579778831,450,10.069556086,11.522452843,33.051623022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.990228444,NA,17.887991814,14,NA,NA,10.496671787,NA,NA,NA,NA,NA,NA,NA,3.5433070866,21.2,NA,17.050691244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,NA,NA,NA,NA,NA,31.6,1688:1,NA,53.865760408,NA,8.4,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,7.9913606911,NA,NA,1,NA,NA,NA,0,NA,20,NA
51047,Culpeper,2020,51859,NA,NA,NA,NA,NA,NA,NA,2.8372102886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,661.04045409,NA,1.6969089261,4190,10.4472995,11.534519926,33.272457996,27.529712811,30.865011932,NA,NA,654,7700.1256697,NA,NA,NA,NA,16.058022577,NA,19.034994231,209,NA,NA,13.283327003,NA,NA,NA,NA,NA,NA,NA,2.8455620812,11.3,NA,24.971632355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12338,NA,NA,NA,NA,NA,27.8,2593:1,NA,54.950133787,NA,8.8,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,15.084294587,NA,NA,20,81,NA,NA,47,NA,217,NA
51049,Cumberland,2020,9809,NA,NA,NA,NA,NA,NA,NA,0.2049180328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2404.3660114,NA,0.4179834846,1570,12.702708724,13.389311003,36.384767251,0.0408227351,0.4125551456,NA,NA,130,7282.8015449,NA,NA,NA,NA,18.555145506,NA,14.708045969,58,NA,NA,12.335612835,NA,NA,NA,NA,NA,NA,NA,3.2571182053,25.2,NA,42.231491137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,NA,NA,NA,NA,NA,35.2,9809:1,NA,53.816046967,NA,8.7,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,18.849449204,NA,NA,3,3,NA,NA,6,NA,39,NA
51051,Dickenson,2020,14523,NA,NA,NA,NA,NA,NA,NA,0.0492853622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,NA,NA,0.2134545204,2140,13.908791548,15.069893005,33.204419997,NA,42.102345855,NA,NA,335,10851.252392,NA,NA,NA,NA,20.793021948,NA,15.876094656,33,NA,NA,11.547447879,NA,NA,NA,NA,NA,NA,NA,5.2057842047,28.7,NA,29.389830508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2950,NA,NA,NA,NA,NA,26.4,14523:1,NA,53.130240358,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.111478117,NA,NA,4,9,NA,NA,4,NA,98,NA
51053,Dinwiddie,2020,28529,NA,NA,NA,NA,NA,NA,NA,0.8085550339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,2131.1941766,NA,0.8973325388,3660,10.947550617,12.289701389,38.213839302,21.761302606,22.447132067,NA,NA,404,8184.3714866,NA,NA,NA,NA,17.540486037,NA,17.348444579,159,NA,NA,11.809775429,NA,NA,NA,NA,NA,NA,NA,3.5115070527,17.8,NA,32.129277567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5786,NA,NA,NA,NA,NA,27.8,14265:1,NA,54.608594993,NA,9.3,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,15.563073949,NA,NA,4,5,NA,NA,22,NA,99,NA
51057,Essex,2020,10919,NA,NA,NA,NA,NA,NA,NA,0.7903614458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1120.994102,NA,1.0623683487,1550,11.28366786,12.532109625,35.548560451,18.336881525,12.748988609,NA,NA,178,10160.195213,NA,NA,NA,NA,16.927322036,NA,14.895629235,73,NA,NA,12.605733083,NA,NA,NA,NA,NA,NA,NA,3.8594574914,23.4,NA,47.975077882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2247,NA,NA,NA,NA,NA,33.3,1820:1,NA,44.547563805,NA,8.5,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,12.935883015,NA,NA,2,2,NA,NA,14,NA,35,NA
51059,Fairfax,2020,1150795,NA,NA,NA,NA,NA,NA,NA,6.6781736121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,19230.214676,NA,20.211071477,56350,7.7903178994,9.0556498008,32.270671456,39.896865433,25.578050719,NA,NA,6358,3508.7361433,NA,NA,NA,NA,9.3661598787,NA,16.883838938,3294,NA,NA,9.0231821443,NA,NA,NA,NA,NA,NA,NA,2.4308624325,7.2,NA,19.298630096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269216,NA,NA,NA,NA,NA,16.2,958:1,NA,80.533676758,NA,8.3,NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA,14.13336384,NA,NA,1220,2108,NA,NA,998,NA,2092,NA
51061,Fauquier,2020,70675,NA,NA,NA,NA,NA,NA,NA,1.4213494368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,740.72843885,NA,1.6738592147,4030,9.3731184278,10.72332967,30.852938779,20.707066397,17.826419497,NA,NA,803,6727.057313,NA,NA,NA,NA,13.920192323,NA,19.881442797,180,NA,NA,9.8777916802,NA,NA,NA,NA,NA,NA,NA,2.5991905063,6.8,NA,19.911231661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16222,NA,NA,NA,NA,NA,22.1,1860:1,NA,68.044946657,NA,9.1,NA,NA,NA,9.5,NA,NA,NA,NA,NA,NA,11.887819171,NA,NA,36,55,NA,NA,93,NA,267,NA
51063,Floyd,2020,15795,NA,NA,NA,NA,NA,NA,NA,0.5692091341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,1574.834157,NA,0.4748338082,1330,10.993993357,12.394131349,33.298596602,22.990850643,20.330376553,NA,NA,214,7312.7283518,NA,NA,NA,NA,16.603962726,NA,17.265856623,12,NA,NA,13.3726647,NA,NA,NA,NA,NA,NA,NA,2.7267119062,18.3,NA,16.096448355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3069,NA,NA,NA,NA,NA,23,5265:1,NA,50.387828162,NA,8.7,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,8.8818398097,NA,NA,5,9,NA,NA,21,NA,70,NA
51065,Fluvanna,2020,26783,NA,NA,NA,NA,NA,NA,NA,0.4737449739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,674.9876449,NA,0.7990143001,2000,9.6298446429,10.995858816,35.162955776,12.959262362,12.641919666,NA,NA,314,6344.0117252,NA,NA,NA,NA,14.043364606,NA,17.748485345,49,NA,NA,10.518459548,NA,NA,NA,NA,NA,NA,NA,2.501291227,9,NA,24.809741248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5256,NA,NA,NA,NA,NA,21.8,8928:1,NA,69.087325652,NA,8.7,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,13.886063072,NA,NA,7,14,NA,NA,19,NA,80,NA
51067,Franklin,2020,56195,NA,NA,NA,NA,NA,NA,NA,0.5545390044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,3643.1298198,NA,0.4822493104,5680,11.217807871,12.317719186,33.309651676,36.363393983,35.207901312,NA,NA,860,8299.9606831,NA,NA,NA,NA,16.104182124,NA,18.073710773,178,NA,NA,12.727358736,NA,NA,NA,NA,NA,NA,NA,3.0718282517,23,NA,30.530113794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10809,NA,NA,NA,NA,NA,31,6244:1,NA,53.057285727,NA,9.4,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,12.383025027,NA,NA,20,32,NA,NA,57,NA,261,NA
51069,Frederick,2020,88355,NA,NA,NA,NA,NA,NA,NA,1.6706443914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,2841.3893596,NA,1.7938996095,4960,9.3847893926,10.861472223,32.712834232,28.708334855,22.638916956,NA,NA,966,6447.8968662,NA,NA,NA,NA,14.179773246,NA,19.819966596,209,NA,NA,10.482735312,NA,NA,NA,NA,NA,NA,NA,2.5895775912,9.8,NA,25.525387329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19557,NA,NA,NA,NA,NA,22.8,8032:1,NA,59.256059515,NA,9.1,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,11.382249708,NA,NA,37,49,NA,NA,74,NA,336,NA
51071,Giles,2020,16844,NA,NA,NA,NA,NA,NA,NA,0.35774807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,55.619701679,NA,0.670862028,1600,10.497022767,12.055025271,33.989223492,49.795069432,41.086360723,NA,NA,329,9515.8606746,NA,NA,NA,NA,15.747968434,NA,17.405392593,46,NA,NA,11.106887639,NA,NA,NA,NA,NA,NA,NA,3.326959847,18,NA,34.5657277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3408,NA,NA,NA,NA,NA,27.3,3369:1,NA,58.595387841,NA,8.8,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,7.8875171468,NA,NA,7,2,NA,NA,20,NA,76,NA
51073,Gloucester,2020,37349,NA,NA,NA,NA,NA,NA,NA,0.0539619426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,1058.0331075,NA,0.8862352406,3010,9.6818265315,11.233139424,32.284637402,20.971390869,15.976479026,NA,NA,618,9000.0746755,NA,NA,NA,NA,16.135381696,NA,18.919817581,139,NA,NA,9.6998680739,NA,NA,NA,NA,NA,NA,NA,2.6793520185,13.4,NA,24.501805537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7477,NA,NA,NA,NA,NA,25.1,2873:1,NA,58.58656421,NA,8.7,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,11.957270848,NA,NA,22,60,NA,NA,29,NA,175,NA
51075,Goochland,2020,23244,NA,NA,NA,NA,NA,NA,NA,0.3464683328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,746.02587228,NA,1.5530889692,1530,9.1846422155,10.547523088,31.753541706,26.613532455,23.331387865,NA,NA,288,5754.7288419,NA,NA,NA,NA,13.341810101,NA,18.116057805,53,NA,NA,7.207948733,NA,NA,NA,NA,NA,NA,NA,2.9597727481,7.9,NA,20.417806516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4021,NA,NA,NA,NA,NA,18.8,3874:1,NA,65.991635483,NA,9,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,11.009174312,NA,NA,21,23,NA,NA,38,NA,76,NA
51077,Grayson,2020,15631,NA,NA,NA,NA,NA,NA,NA,0.5811649716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,1453.2859103,NA,0.1983238436,1840,12.459083361,13.442609273,35.505144149,17.555944056,12.02020202,NA,NA,261,9133.2700145,NA,NA,NA,NA,19.438622231,NA,15.596668982,37,NA,NA,13.711302436,NA,NA,NA,NA,NA,NA,NA,3.0616250164,27.5,NA,30.234287839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2689,NA,NA,NA,NA,NA,31.8,5210:1,NA,46.171560161,NA,8.7,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,11.997019374,NA,NA,4,4,NA,NA,11,NA,56,NA
51079,Greene,2020,19779,NA,NA,NA,NA,NA,NA,NA,0.6448087432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,0,NA,1.9161737196,1410,10.977311798,12.324776321,33.256536183,19.034642231,24.95264089,NA,FALSE,207,6063.1149464,NA,NA,NA,NA,17.226102334,NA,17.567679863,45,NA,NA,13.420923379,NA,NA,NA,NA,NA,NA,NA,2.5143748173,12.2,NA,19.965760753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4673,NA,NA,NA,NA,NA,20.5,9890:1,NA,59.36417363,NA,8.5,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,11.822660099,NA,NA,5,14,NA,NA,7,NA,59,NA
51081,Greensville,2020,11627,NA,NA,NA,NA,NA,NA,NA,0.1615508885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8,488.69139757,NA,0.8428657435,1950,13.545999294,13.222263714,42.08619574,10.314281813,9.7137563408,NA,NA,236,9600.6612673,NA,NA,NA,NA,22.220284295,NA,15.875667542,58,NA,NA,10.25601717,NA,NA,NA,NA,NA,NA,NA,3.6690975387,27.2,NA,47.987117552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863,NA,NA,NA,NA,NA,33.6,11627:1,NA,38.743315508,NA,9.3,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,15.249662618,NA,NA,5,5,NA,NA,4,NA,53,NA
51083,Halifax,2020,34120,NA,NA,NA,NA,NA,NA,NA,0.546149645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,4057.4738219,NA,0.6652989449,5530,12.462466983,13.421144623,34.734908157,23.910288344,22.241687873,NA,NA,673,10423.460465,NA,NA,NA,NA,18.800049019,NA,13.886817197,168,NA,NA,11.286506613,NA,NA,NA,NA,NA,NA,NA,4.098414578,22.4,NA,35.797610682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7115,NA,NA,NA,NA,NA,28.8,2275:1,NA,53.6697889,NA,9.9,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,11.321416053,NA,NA,14,33,NA,NA,51,NA,153,NA
51085,Hanover,2020,107239,NA,NA,NA,NA,NA,NA,NA,0.5068061139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,3547.3173648,NA,1.8379507455,6810,8.9017704269,10.328546639,30.815407102000002,22.808970642,18.144232156,NA,NA,1166,5951.499595,NA,NA,NA,NA,13.010267079,NA,19.43569044,313,NA,NA,7.7754581304,NA,NA,NA,NA,NA,NA,NA,2.6093511745,6.2,NA,19.152990084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23093,NA,NA,NA,NA,NA,20.8,1510:1,NA,74.747961778,NA,9.2,NA,NA,NA,9.2,NA,NA,NA,NA,NA,NA,9.3571901922,NA,NA,71,163,NA,NA,131,NA,327,NA
51087,Henrico,2020,329261,NA,NA,NA,NA,NA,NA,NA,2.487897643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,12083.710717,NA,9.0372075648,38530,9.7257589301,10.8397937,32.859281341,56.712320055,42.186784928,NA,NA,3561,6576.7278975,NA,NA,NA,NA,15.165087834,NA,16.806204397,1856,NA,NA,9.8930819657,NA,NA,NA,NA,NA,NA,NA,2.9773452051,12.6,NA,34.607173069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74473,NA,NA,NA,NA,NA,23.4,1271:1,NA,74.955118686,NA,8.5,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,15.456646478,NA,NA,345,919,NA,NA,416,NA,1013,NA
51089,Henry,2020,50953,NA,NA,NA,NA,NA,NA,NA,0.8423365684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,3967.0089305,NA,0.6712067984,7200,13.031548405,13.961532208,37.770348801,24.901101729,22.100478515,NA,NA,929,9336.2378911,NA,NA,NA,NA,19.183737996,NA,13.667359606,179,NA,NA,12.838679539,NA,NA,NA,NA,NA,NA,NA,3.7470825377,28,NA,36.311296407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10074,NA,NA,NA,NA,NA,33.4,1698:1,NA,54.758751183,NA,9.7,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,12.039756042,NA,NA,31,6,NA,NA,73,NA,271,NA
51091,Highland,2020,2210,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,738.36218532,NA,0.5429864253,170,10.468215959,11.890961616,32.217234156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.640277313,NA,15.235561122,NA,NA,NA,17.789757412,NA,NA,NA,NA,NA,NA,NA,2.7134876297,21.2,NA,18.11023622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,NA,NA,NA,NA,29.4,1105:1,NA,57.101449275,NA,7.7,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,10.267857143,NA,NA,1,5,NA,NA,0,NA,14,NA
51093,Isle of Wight,2020,36953,NA,NA,NA,NA,NA,NA,NA,0.8201234532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,785.21103635,NA,0.9525613617,3730,10.063445822,11.338481883,33.473623918,20.064435204,17.011365276,NA,NA,485,6418.3417116,NA,NA,NA,NA,15.208071573,NA,18.111236204,145,NA,NA,9.1695268861,NA,NA,NA,NA,NA,NA,NA,2.9683825451,12.1,NA,28.865295289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7535,NA,NA,NA,NA,NA,28.4,3695:1,NA,70.855127113,NA,9,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,11.942446043,NA,NA,17,10,NA,NA,48,NA,118,NA
51095,James City,2020,76397,NA,NA,NA,NA,NA,NA,NA,1.0463484142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4741.5819877,NA,2.7016767674,5820,9.269748416,10.495232247,36.911721823,30.935594177,25.510572175,NA,NA,810,5894.9420192,NA,NA,NA,NA,12.455948303,NA,16.45810583,227,NA,NA,8.9102746549,NA,NA,NA,NA,NA,NA,NA,2.8999972275,9.3,NA,24.434539649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15032,NA,NA,NA,NA,NA,18.6,888:1,NA,75.331968025,NA,8.8,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,13.262786596,NA,NA,91,221,NA,NA,61,NA,230,NA
51097,King and Queen,2020,7042,NA,NA,NA,NA,NA,NA,NA,0.8482142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,243.47873771,NA,0.454416359,850,12.053892254,12.948840921,35.539012878,27.059045806,29.506857314,NA,NA,150,9898.0808905,NA,NA,NA,NA,17.984344831,NA,15.500775001,26,NA,NA,14.114169592,NA,NA,NA,NA,NA,NA,NA,3.0397505846,19.3,NA,41.930618401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1326,NA,NA,NA,NA,NA,28.8,NA,NA,53.12899106,NA,8.6,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,15.151515152,NA,NA,3,NA,NA,NA,10,NA,28,NA
51099,King George,2020,26575,NA,NA,NA,NA,NA,NA,NA,0.3294214536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,1.5390404516,2070,9.7382001343,11.079762404,34.645104027,18.055003926,15.434709434,NA,NA,285,7422.313437,NA,NA,NA,NA,15.545891693,NA,20.510078039,83,NA,NA,7.2438938675,NA,NA,NA,NA,NA,NA,NA,2.9418472064,9.1,NA,22.070223438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6579,NA,NA,NA,NA,NA,20.2,2215:1,NA,68.773289611,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4579008074,NA,NA,7,11,NA,NA,29,NA,126,NA
51101,King William,2020,16939,NA,NA,NA,NA,NA,NA,NA,0.1995622505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,523.57249265,NA,1.2751638231,1530,9.803013056,11.127801491,35.585639802,18.962790448,16.640840086,NA,NA,218,7963.7382007,NA,NA,NA,NA,16.522573302,NA,18.535193593,52,NA,NA,9.8465929361,NA,NA,NA,NA,NA,NA,NA,2.9209240338,10.2,NA,32.747310417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3811,NA,NA,NA,NA,NA,32,2823:1,NA,65.338345865,NA,8.8,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,12.695795548,NA,NA,4,10,NA,NA,11,NA,76,NA
51103,Lancaster,2020,10783,NA,NA,NA,NA,NA,NA,NA,0.4341534009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,164.41461111,NA,0.7140869888,1380,10.677450584,11.936928617,32.616325473,15.025091568,14.192488861,NA,NA,197,9859.7019582,NA,NA,NA,NA,14.151457392,NA,13.043002409,47,NA,NA,12.058181818,NA,NA,NA,NA,NA,NA,NA,4.347004347,24.1,NA,40.643623361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1678,NA,NA,NA,NA,NA,25.7,10783:1,NA,65.585168019,NA,8.5,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,12.463199215,NA,NA,6,9,NA,NA,27,NA,61,NA
51105,Lee,2020,23541,NA,NA,NA,NA,NA,NA,NA,0.304202338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,8.3350561436,NA,0.2548744743,3530,13.808251549,14.330858404,34.616245047,81.172732634,61.577347891,NA,NA,475,9834.8054605,NA,NA,NA,NA,21.930937653,NA,15.728581096,41,NA,NA,12.25018718,NA,NA,NA,NA,NA,NA,NA,4.1095890411,32.5,NA,29.560997132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4533,NA,NA,NA,NA,NA,33.7,4708:1,NA,46.938444047,NA,9.8,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,12.931034483,NA,NA,6,28,NA,NA,12,NA,111,NA
51107,Loudoun,2020,406850,NA,NA,NA,NA,NA,NA,NA,3.849205348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,2372.4388928,NA,19.974191963,12570,8.2734502511,9.1896305267,32.824776439,25.047657745,30.038180906,NA,NA,1887,3348.5244683,NA,NA,NA,NA,10.980386028,NA,17.571347581,950,NA,NA,6.5311802937,NA,NA,NA,NA,NA,NA,NA,2.4511049609,3.6,NA,13.532517965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110216,NA,NA,NA,NA,NA,16.9,1571:1,NA,83.960822207,NA,9.6,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,11.270553064,NA,NA,308,585,NA,NA,267,NA,625,NA
51109,Louisa,2020,36778,NA,NA,NA,NA,NA,NA,NA,0.8669397028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,232.47475119,NA,0.6715971505,3460,10.738545672,12.094480582,33.759363881,23.608253488,18.909565402,NA,NA,540,7907.8242579,NA,NA,NA,NA,16.358196679,NA,17.614065412,87,NA,NA,12.516912402,NA,NA,NA,NA,NA,NA,NA,2.7416073245,14.9,NA,27.371388302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7095,NA,NA,NA,NA,NA,31.3,4086:1,NA,56.213819436,NA,8.8,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,12.17192849,NA,NA,5,13,NA,NA,34,NA,142,NA
